date,RET,Mkt-RF,SMB,HML,RMW,CMA,RF
20171127,0.008288,-0.000600,-0.003200,0.000300,0.005900,-0.001000,0.000040
20171128,-0.001865,0.010600,0.005700,0.008600,0.003200,0.000400,0.000040
20171129,-0.027086,0.000200,0.003000,0.014400,0.008100,0.006000,0.000040
20171130,0.013330,0.008200,-0.006000,-0.005100,-0.002000,0.000200,0.000040
20171201,-0.012237,-0.002200,-0.003300,0.003700,-0.004400,0.003300,0.000040
20171204,-0.024433,-0.001000,-0.001400,0.012300,0.010000,0.005700,0.000040
20171205,0.006720,-0.004300,-0.004500,-0.002400,0.001800,-0.001100,0.000040
20171206,0.009443,-0.000900,-0.005200,-0.005200,0.004200,-0.005100,0.000040
20171207,0.006456,0.004200,0.002800,-0.001700,-0.002900,0.000700,0.000040
20171208,0.001905,0.005100,-0.004200,-0.001300,-0.000800,0.000700,0.000040
20171211,0.005955,0.002600,-0.004100,-0.001400,-0.000800,0.000800,0.000040
20171212,-0.003285,0.000700,-0.004500,0.005200,-0.000100,0.001000,0.000040
20171213,-0.000815,0.000200,0.006200,-0.008800,0.002700,-0.000700,0.000040
20171214,0.008702,-0.004700,-0.007500,-0.002100,-0.001500,-0.001200,0.000040
20171215,0.004156,0.009200,0.006800,0.000300,0.004000,-0.005100,0.000040
20171218,0.009702,0.006700,0.008100,0.002600,0.002500,0.001600,0.000040
20171219,-0.002688,-0.003000,-0.003400,-0.002600,0.002700,0.003800,0.000040
20171220,-0.008220,0.000100,0.003800,0.000500,-0.001800,0.002700,0.000040
20171221,-0.002429,0.002400,0.003200,0.006300,-0.007500,0.003200,0.000040
20171222,-0.005448,-0.000700,-0.002000,-0.002000,-0.001300,0.002000,0.000040
20171226,0.007190,-0.000700,0.003200,-0.000600,-0.001700,0.005700,0.000040
20171227,0.004674,0.000500,-0.001600,-0.001900,0.000800,-0.001200,0.000040
20171228,0.003248,0.002200,0.000900,0.000400,-0.001500,-0.002000,0.000040
20171229,-0.014021,-0.005700,-0.003000,0.000200,0.001600,0.001500,0.000040
20180102,0.016708,0.008500,0.003100,-0.002200,-0.004600,0.002200,0.000050
20180103,0.012775,0.005900,-0.004800,-0.002100,-0.007600,-0.000700,0.000050
20180104,0.004476,0.004200,-0.002300,0.002400,-0.000400,0.003000,0.000050
20180105,0.016163,0.006600,-0.003600,-0.002600,0.004000,-0.003700,0.000050
20180108,0.014425,0.001900,-0.002000,0.000700,-0.001100,0.000300,0.000050
20180109,0.004676,0.001500,-0.003700,-0.000300,-0.001500,-0.000600,0.000050
20180110,0.001301,-0.000700,0.001400,0.005800,-0.003400,0.000000,0.000050
20180111,0.017818,0.008700,0.011400,0.002900,-0.001300,0.004800,0.000050
20180112,0.022339,0.006600,-0.003200,0.001700,-0.001200,0.001500,0.000050
20180116,-0.000260,-0.004900,-0.010000,-0.000200,0.004000,-0.003300,0.000050
20180117,-0.007556,0.009500,-0.000700,-0.001500,-0.000700,-0.000300,0.000050
20180118,-0.001297,-0.001800,-0.004400,-0.002500,0.002600,-0.003000,0.000050
20180119,0.000974,0.005700,0.009400,-0.000700,0.001100,0.001300,0.000050
20180122,0.025282,0.007700,-0.003400,-0.001400,-0.005300,0.001900,0.000050
20180123,0.026542,0.002200,0.000700,-0.003300,-0.002800,-0.002500,0.000050
20180124,-0.003692,-0.001300,-0.007100,0.003900,0.000300,0.001400,0.000050
20180125,0.015057,0.000700,0.001300,-0.004900,0.001200,-0.001800,0.000050
20180126,0.017490,0.011100,-0.006400,-0.005000,0.003800,-0.001800,0.000050
20180129,0.011148,-0.006200,-0.000100,-0.002600,0.001700,-0.003000,0.000050
20180130,0.014206,-0.010600,0.001100,-0.001700,0.003400,-0.003300,0.000050
20180131,0.009090,-0.000700,-0.006600,0.000600,0.002200,-0.000900,0.000050
20180201,-0.041967,0.000300,0.001500,0.005100,-0.005600,0.000300,0.000060
20180202,0.028741,-0.021300,-0.000100,-0.002700,0.005700,-0.004400,0.000060
20180205,-0.027938,-0.040300,0.006600,-0.005600,0.001900,-0.001600,0.000060
20180206,0.038014,0.016700,-0.004700,-0.002300,0.001100,-0.001800,0.000060
20180207,-0.018062,-0.003700,0.005800,0.002700,0.003000,0.003200,0.000060
20180208,-0.046782,-0.036700,0.008200,0.004700,0.003800,0.000900,0.000060
20180209,-0.008071,0.013600,-0.005700,0.001100,0.001600,-0.004700,0.000060
20180212,0.034809,0.013600,-0.004400,-0.002900,-0.002400,-0.001900,0.000060
20180213,0.020401,0.003100,0.001000,-0.002300,0.001900,-0.000300,0.000060
20180214,0.025832,0.015200,0.002900,0.004600,-0.006700,-0.000700,0.000060
20180215,0.007381,0.012100,-0.001700,-0.006500,0.001700,-0.003000,0.000060
20180216,-0.008941,0.000300,0.003600,0.001300,-0.000100,0.000900,0.000060
20180220,0.013571,-0.006200,-0.002900,-0.002600,-0.002200,-0.005200,0.000060
20180221,0.009923,-0.004300,0.008000,0.002000,0.000900,-0.002800,0.000060
20180222,0.001632,0.000100,-0.000500,-0.003900,0.001000,0.004500,0.000060
20180223,0.009870,0.015400,-0.003600,-0.001400,-0.001400,-0.001000,0.000060
20180226,0.014633,0.011200,-0.004600,-0.000700,-0.001300,-0.002300,0.000060
20180227,-0.006551,-0.012500,-0.002000,0.000100,-0.000400,-0.000600,0.000060
20180228,0.000311,-0.011000,-0.004200,-0.003100,0.002400,-0.002700,0.000060
20180301,-0.012562,-0.011800,0.009500,-0.000400,-0.002600,0.000500,0.000060
20180302,0.004553,0.007000,0.011000,-0.005000,-0.003900,-0.003800,0.000060
20180305,0.015571,0.010600,-0.004100,0.002500,-0.005900,0.000900,0.000060
20180306,0.009208,0.003600,0.006800,0.001000,0.002800,-0.000200,0.000060
20180307,0.004787,0.000500,0.007700,-0.004500,-0.001100,-0.004300,0.000060
20180308,0.004440,0.003700,-0.005800,-0.003300,-0.000200,-0.001900,0.000060
20180309,0.017418,0.017000,-0.002000,0.002800,-0.002500,-0.000400,0.000060
20180312,0.012350,-0.000900,0.004300,-0.000600,-0.003500,-0.002300,0.000060
20180313,-0.006388,-0.006700,0.000900,-0.000100,0.004600,0.000500,0.000060
20180314,0.001776,-0.005300,0.001600,-0.005400,-0.001100,-0.004200,0.000060
20180315,-0.005456,-0.001800,-0.004100,0.003100,0.000600,-0.001400,0.000060
20180316,-0.006724,0.002500,0.004600,0.002000,0.000500,0.003200,0.000060
20180319,-0.017020,-0.013800,0.004100,0.004100,0.003500,0.001200,0.000060
20180320,0.026914,0.001500,-0.001200,-0.003800,-0.000300,-0.001100,0.000060
20180321,-0.002931,-0.000600,0.007000,0.004500,-0.011000,0.008000,0.000060
20180322,-0.023352,-0.025400,0.003900,-0.004600,0.002100,0.000400,0.000060
20180323,-0.031950,-0.020900,0.001000,-0.002000,0.000900,0.007300,0.000060
20180326,0.040319,0.026700,-0.006400,0.000200,0.000500,-0.006000,0.000060
20180327,-0.037799,-0.018700,-0.002400,0.003900,0.007200,0.005500,0.000060
20180328,-0.043840,-0.003500,0.001800,0.006500,0.007100,0.000700,0.000060
20180329,0.011122,0.014100,-0.002800,-0.002100,-0.003200,-0.001800,0.000060
20180402,-0.052061,-0.022900,-0.000700,0.003900,0.001000,-0.000900,0.000070
20180403,0.014621,0.012400,-0.000400,0.001700,0.002600,0.001200,0.000070
20180404,0.013304,0.011700,0.003300,-0.003100,0.000800,-0.001400,0.000070
20180405,0.029194,0.007500,0.000500,0.004800,0.001200,0.002500,0.000070
20180406,-0.032044,-0.021900,0.003800,-0.000600,0.001100,0.000400,0.000070
20180409,0.000605,0.003000,-0.002500,-0.005000,-0.007600,-0.003100,0.000070
20180410,0.021435,0.017700,0.003300,-0.001200,-0.008500,0.003700,0.000070
20180411,-0.006385,-0.004900,0.008000,-0.003100,-0.006100,0.002700,0.000070
20180412,0.015031,0.008400,-0.001600,0.001900,-0.002100,0.000000,0.000070
20180413,-0.012226,-0.003700,-0.001100,-0.002500,-0.001200,0.001400,0.000070
20180416,0.007485,0.008200,0.001400,-0.000400,0.008200,0.000300,0.000070
20180417,0.043240,0.010900,0.000100,-0.011800,-0.002200,-0.004600,0.000070
20180418,0.015966,0.001300,0.002400,0.000200,-0.002300,0.004200,0.000070
20180419,0.019027,-0.004900,-0.003000,0.010800,-0.004900,0.001000,0.000070
20180420,-0.018896,-0.008100,0.001100,0.006200,-0.005800,0.002800,0.000070
20180423,-0.006304,-0.000500,-0.000700,0.002000,0.003100,0.000700,0.000070
20180424,-0.038060,-0.013000,0.006300,0.009800,0.000800,0.002300,0.000070
20180425,0.000055,0.001000,-0.002900,0.000100,0.004100,0.001600,0.000070
20180426,0.039578,0.009600,-0.005500,-0.008500,-0.004700,-0.004800,0.000070
20180427,0.036009,0.000100,-0.002700,0.000700,0.006200,0.000900,0.000070
20180430,-0.004127,-0.008000,-0.000600,-0.000800,-0.004800,-0.000200,0.000070
20180501,0.010299,0.002400,0.002500,-0.005300,0.000000,-0.009500,0.000060
20180502,-0.007951,-0.006300,0.012400,-0.002800,0.000000,-0.000200,0.000060
20180503,0.001526,-0.002500,-0.005800,-0.001700,0.000000,-0.001000,0.000060
20180504,0.005645,0.013000,-0.000300,-0.002300,-0.003700,0.000600,0.000060
20180507,0.012138,0.004200,0.003800,-0.003600,-0.005200,-0.003200,0.000060
20180508,-0.004843,0.000700,0.005000,0.002600,-0.002600,0.001400,0.000060
20180509,0.009803,0.008900,-0.002300,0.002400,-0.008900,0.000000,0.000060
20180510,0.000672,0.008400,-0.003700,-0.000400,0.002500,-0.003300,0.000060
20180511,-0.003834,0.001900,0.001100,-0.003700,0.002000,0.001300,0.000060
20180514,-0.000855,0.000500,-0.002900,0.001100,-0.001800,0.005100,0.000060
20180515,-0.015872,-0.005500,0.007100,0.004100,-0.000700,0.004300,0.000060
20180516,0.007081,0.004900,0.006800,-0.002400,0.003600,0.001000,0.000060
20180517,-0.003478,0.000200,0.008700,0.002500,-0.003200,0.003000,0.000060
20180518,-0.004672,-0.002300,0.004600,-0.005800,0.000600,-0.002000,0.000060
20180521,0.007044,0.007200,-0.001900,0.004300,0.001800,0.000700,0.000060
20180522,-0.002561,-0.004200,-0.006600,0.005900,-0.002900,-0.003900,0.000060
20180523,0.012938,0.002900,-0.000700,-0.007100,-0.000400,-0.003700,0.000060
20180524,0.000755,-0.001600,0.003200,-0.003100,0.004900,0.000900,0.000060
20180525,0.004417,-0.002100,0.002200,-0.004000,0.006000,-0.005300,0.000060
20180529,0.001689,-0.010300,0.011000,-0.010300,0.001800,-0.000300,0.000060
20180530,0.007453,0.013100,0.000400,0.003500,-0.007000,0.002000,0.000060
20180531,0.002911,-0.007000,0.000400,-0.004000,-0.005200,-0.001600,0.000060
20180601,0.007315,0.010600,-0.002100,-0.001300,-0.000200,-0.001700,0.000060
20180604,0.014456,0.004800,0.001500,-0.004600,0.010300,-0.002900,0.000060
20180605,0.018664,0.001600,0.007900,-0.004100,0.002100,0.001200,0.000060
20180606,-0.000354,0.008600,-0.002800,0.001700,-0.000200,0.001500,0.000060
20180607,-0.003804,-0.001400,-0.002400,0.009200,0.001300,0.005900,0.000060
20180608,-0.003143,0.003100,0.000500,-0.004000,0.002400,-0.001900,0.000060
20180611,0.003046,0.001200,0.001500,-0.001600,0.002300,0.002400,0.000060
20180612,0.005701,0.002300,0.001900,-0.006100,0.000800,-0.001700,0.000060
20180613,0.003597,-0.003300,0.000500,-0.002100,-0.004800,-0.001600,0.000060
20180614,0.011145,0.002700,0.002000,-0.009900,0.000000,-0.005900,0.000060
20180615,-0.004577,-0.000800,0.001100,-0.002400,0.006500,-0.001500,0.000060
20180618,0.004557,-0.000900,0.007500,0.000900,-0.004200,0.000400,0.000060
20180619,0.006375,-0.003800,0.005100,-0.001800,-0.002500,-0.003700,0.000060
20180620,0.008820,0.002300,0.006600,-0.005200,-0.001100,0.000800,0.000060
20180621,-0.011348,-0.007300,-0.005600,0.003200,0.004400,0.001300,0.000060
20180622,-0.008409,0.001100,-0.000600,0.004400,-0.005400,0.008600,0.000060
20180625,-0.030612,-0.014800,-0.004700,0.005500,0.005700,0.001400,0.000060
20180626,0.016799,0.002700,0.005200,-0.001900,-0.005300,0.001000,0.000060
20180627,-0.018083,-0.010200,-0.010000,0.003900,-0.001100,0.005200,0.000060
20180628,0.024655,0.005800,-0.002000,-0.005100,-0.001700,-0.005600,0.000060
20180629,-0.000970,0.000700,-0.002400,-0.002400,-0.002100,0.000200,0.000060
20180702,0.008224,0.003600,0.004600,-0.003500,-0.000200,-0.005100,0.000080
20180703,-0.011565,-0.004400,0.007400,0.000900,-0.003100,0.004600,0.000080
20180705,0.003406,0.008700,0.003800,-0.004000,0.003600,-0.001700,0.000080
20180706,0.006413,0.008700,-0.000100,-0.003800,-0.002100,-0.001400,0.000080
20180709,0.016596,0.009300,-0.002900,0.007800,0.000100,-0.001800,0.000080
20180710,0.002329,0.002100,-0.008400,-0.000800,0.001100,0.002600,0.000080
20180711,0.006844,-0.006900,-0.000400,-0.005300,-0.001000,-0.003300,0.000080
20180712,0.023715,0.008600,-0.004100,-0.010800,-0.000200,-0.004800,0.000080
20180713,0.009134,0.000800,-0.001700,-0.002900,0.003600,0.002000,0.000080
20180716,0.005218,-0.001600,-0.006000,0.008400,-0.002200,-0.001600,0.000080
20180717,0.011764,0.004800,0.001500,-0.006800,0.001300,-0.002300,0.000080
20180718,-0.000548,0.002700,-0.001400,0.006100,-0.001800,-0.000900,0.000080
20180719,-0.016251,-0.003400,0.009200,-0.003700,0.002100,0.000500,0.000080
20180720,0.000403,-0.001000,-0.001600,0.000800,0.000900,-0.002100,0.000080
20180723,-0.006451,0.001500,-0.001700,0.003800,-0.002200,-0.001800,0.000080
20180724,0.015117,0.002200,-0.013300,0.005200,0.004600,0.000900,0.000080
20180725,0.018789,0.008300,-0.005800,-0.012100,0.000500,-0.003000,0.000080
20180726,-0.029840,-0.002000,0.007600,0.006100,-0.000200,0.006200,0.000080
20180727,0.005127,-0.008200,-0.012000,0.011500,0.005100,0.005200,0.000080
20180730,-0.020938,-0.007000,-0.000300,0.016600,0.002500,0.010100,0.000080
20180731,-0.001000,0.005100,0.007000,-0.009600,0.003100,0.002700,0.000080
20180801,0.011100,-0.001300,0.000200,-0.003000,-0.002100,-0.007500,0.000070
20180802,0.020677,0.006700,0.002200,-0.007300,-0.000300,-0.005700,0.000070
20180803,-0.006019,0.003100,-0.009100,0.005500,0.006200,0.003500,0.000070
20180806,0.013415,0.004600,0.002300,-0.003200,-0.003000,-0.002100,0.000070
20180807,0.007972,0.002900,-0.000300,-0.001300,-0.003400,-0.001500,0.000070
20180808,0.012908,-0.000400,-0.001300,0.002300,-0.000800,-0.000600,0.000070
20180809,0.006361,-0.000500,0.003800,-0.003200,0.000400,-0.003000,0.000070
20180810,-0.006437,-0.006000,0.003400,-0.002300,-0.002600,0.002300,0.000070
20180813,0.005248,-0.004600,-0.002200,-0.003100,0.003100,0.000000,0.000070
20180814,0.012367,0.006900,0.003300,0.002000,0.003500,0.001900,0.000070
20180815,-0.019290,-0.009100,-0.005100,-0.001400,0.006400,-0.000900,0.000070
20180816,0.002072,0.008600,-0.000400,0.002700,-0.000700,0.004000,0.000070
20180817,-0.002279,0.003000,0.001100,0.000400,0.002000,0.001500,0.000070
20180820,-0.002927,0.002500,0.001500,0.001700,0.000900,0.001400,0.000070
20180821,0.003575,0.003300,0.009000,0.001500,-0.002000,-0.002100,0.000070
20180822,0.011405,0.000500,0.003000,-0.004500,-0.005200,-0.003100,0.000070
20180823,-0.001050,-0.001900,-0.000900,-0.003300,-0.000100,-0.001600,0.000070
20180824,0.001309,0.006200,-0.001000,-0.005100,-0.003200,-0.001800,0.000070
20180827,0.011698,0.007400,-0.006200,-0.001100,-0.002000,-0.003600,0.000070
20180828,0.002666,-0.000100,-0.001200,-0.002900,0.001300,-0.000600,0.000070
20180829,0.033775,0.005600,-0.001400,-0.005900,-0.001400,-0.003000,0.000070
20180830,0.002142,-0.004100,0.002300,-0.004300,-0.002100,-0.001300,0.000070
20180831,0.005159,0.000800,0.004500,-0.004300,0.001800,-0.001400,0.000070
20180904,0.013315,-0.001100,-0.003100,-0.000800,-0.000300,-0.001500,0.000080
20180905,-0.021912,-0.004100,-0.000400,0.006900,0.004600,0.006000,0.000080
20180906,-0.018302,-0.004400,-0.003800,-0.001300,0.004200,0.003500,0.000080
20180907,-0.003186,-0.001800,0.000700,-0.002100,0.000200,0.000100,0.000080
20180910,-0.006690,0.002300,0.000700,-0.003300,0.000200,-0.002300,0.000080
20180911,0.024827,0.003700,-0.003300,-0.002100,-0.001100,-0.004000,0.000080
20180912,0.001434,0.000300,-0.001300,-0.000600,0.000400,0.005200,0.000080
20180913,-0.000065,0.004500,-0.004800,-0.003900,0.000800,-0.000700,0.000080
20180914,-0.009890,0.001200,0.003100,0.002500,-0.001200,-0.000300,0.000080
20180917,-0.031550,-0.007100,-0.003600,0.009200,0.002900,0.007400,0.000080
20180918,0.017306,0.005700,0.000300,-0.005300,-0.002500,-0.002600,0.000080
20180919,-0.007537,0.000600,-0.005100,0.011700,-0.004700,-0.000300,0.000080
20180920,0.009281,0.007700,0.002900,-0.001800,0.000100,-0.001000,0.000080
20180921,-0.015065,-0.001300,-0.004400,0.003800,0.002200,0.006700,0.000080
20180924,0.010104,-0.003100,-0.000600,-0.008700,-0.004300,-0.002900,0.000080
20180925,0.020777,-0.000500,0.002100,-0.004400,-0.003200,-0.000800,0.000080
20180926,0.000152,-0.004000,-0.004800,-0.005800,0.005100,0.001100,0.000080
20180927,0.019308,0.002700,-0.003400,-0.005700,0.001000,-0.003400,0.000080
20180928,-0.004958,-0.000300,0.003400,-0.001900,0.001300,0.002000,0.000080
20181001,0.000679,0.001600,-0.016300,0.003700,-0.001400,0.000600,0.000080
20181002,-0.016489,-0.002100,-0.009500,0.006600,0.000900,0.003600,0.000080
20181003,-0.009410,0.002000,0.009100,0.004400,-0.003500,-0.001900,0.000080
20181004,-0.022194,-0.009300,-0.008000,0.015400,0.000900,0.007700,0.000080
20181005,-0.010354,-0.006400,-0.003900,0.003900,-0.003700,0.004200,0.000080
20181008,-0.013352,-0.001700,-0.002300,0.011900,0.005000,0.006500,0.000080
20181009,0.003164,-0.001800,-0.003900,0.001700,-0.005000,0.002000,0.000080
20181010,-0.061524,-0.033300,0.004100,0.011400,0.002100,0.007700,0.000080
20181011,-0.020447,-0.019600,0.003600,-0.008900,0.004300,-0.005700,0.000080
20181012,0.040277,0.013800,-0.011100,-0.016900,0.000700,-0.004900,0.000080
20181015,-0.015465,-0.004800,0.009900,0.004700,0.003600,0.005100,0.000080
20181016,0.033510,0.022400,0.005600,-0.014500,-0.001900,-0.006700,0.000080
20181017,0.006467,-0.000800,-0.006000,0.001800,-0.002700,0.001300,0.000080
20181018,-0.033307,-0.015400,-0.005400,0.005200,-0.004100,0.003600,0.000080
20181019,-0.003778,-0.002500,-0.012500,0.008000,0.003900,0.005400,0.000080
20181022,0.014325,-0.003800,0.003300,-0.011900,0.010900,-0.001600,0.000080
20181023,-0.011513,-0.006200,-0.001900,-0.003300,0.001200,-0.001100,0.000080
20181024,-0.059083,-0.033300,-0.008100,0.006200,0.002800,0.012800,0.000080
20181025,0.070887,0.019300,0.003300,-0.007200,-0.001500,-0.010900,0.000080
20181026,-0.078197,-0.016500,0.005700,0.003600,-0.003700,0.005200,0.000080
20181029,-0.063264,-0.007700,-0.000700,0.016300,-0.000700,0.009900,0.000080
20181030,-0.005497,0.016600,0.004300,0.001100,0.003700,0.003800,0.000080
20181031,0.044164,0.012200,-0.006800,-0.006900,-0.003700,-0.010100,0.000080
20181101,0.042253,0.012900,0.011800,-0.011000,-0.001800,-0.005200,0.000080
20181102,0.000000,-0.005300,0.008600,0.006400,-0.004000,0.003000,0.000080
20181105,-0.022653,0.004000,-0.008700,0.015500,-0.005300,0.007500,0.000080
20181106,0.009221,0.005800,-0.001400,0.000400,0.002900,0.001800,0.000080
20181107,0.068590,0.021100,-0.004900,-0.010300,-0.003300,-0.007600,0.000080
20181108,-0.000330,-0.002800,-0.001500,0.002200,0.004100,0.003200,0.000080
20181109,-0.024206,-0.010400,-0.009000,0.003800,0.006100,0.007400,0.000080
20181112,-0.044136,-0.020600,0.001000,0.009600,0.004800,0.008800,0.000080
20181113,-0.003470,-0.001300,-0.000600,0.000700,0.002000,-0.003000,0.000080
20181114,-0.019716,-0.007700,0.000000,-0.002000,0.005500,0.001300,0.000080
20181115,0.012777,0.011800,0.003100,-0.005500,-0.008000,-0.006600,0.000080
20181116,-0.016073,0.001500,-0.000200,-0.000100,-0.007800,0.001800,0.000080
20181119,-0.050910,-0.018800,-0.003500,0.023200,0.001400,0.012200,0.000080
20181120,-0.011129,-0.018500,0.000200,-0.006300,-0.003500,-0.003000,0.000080
20181121,0.014223,0.005100,0.009400,-0.003000,-0.003300,-0.000200,0.000080
20181123,-0.009672,-0.005500,0.007400,-0.005700,0.003000,-0.000400,0.000080
20181126,0.052774,0.016200,-0.007000,-0.001800,-0.004600,-0.007500,0.000080
20181127,0.000057,0.001100,-0.010400,0.002700,0.005900,0.000900,0.000080
20181128,0.060914,0.024200,0.003300,-0.012700,0.001100,-0.009100,0.000080
20181129,-0.002491,-0.002200,-0.002000,-0.001700,-0.004500,0.000200,0.000080
20181130,0.009919,0.007800,-0.003800,-0.003800,0.002400,-0.002300,0.000080
20181203,0.048628,0.011300,-0.001200,-0.007000,-0.002800,-0.005900,0.000100
20181204,-0.058656,-0.034500,-0.010300,-0.001200,-0.001700,0.008900,0.000100
20181206,0.018455,-0.001600,-0.000600,-0.010000,0.001300,-0.003100,0.000100
20181207,-0.041231,-0.023600,0.002800,0.012900,-0.005200,0.006000,0.000100
20181210,0.007305,0.001000,-0.004100,-0.015700,0.003100,-0.002900,0.000100
20181211,0.001347,-0.000800,-0.001600,-0.003500,0.001300,-0.000800,0.000100
20181212,0.012354,0.006800,0.004900,-0.001300,-0.002300,-0.001000,0.000100
20181213,-0.003102,-0.002600,-0.015400,-0.001700,0.001600,0.000300,0.000100
20181214,-0.040081,-0.018900,0.000800,0.005900,-0.002500,0.006000,0.000100
20181217,-0.044601,-0.021300,-0.001300,0.009800,0.002700,0.002200,0.000100
20181218,0.020100,-0.000300,-0.000600,-0.005500,0.009000,-0.004600,0.000100
20181219,-0.036352,-0.015800,-0.006100,0.001700,-0.003800,0.003900,0.000100
